Codi,UTM_X,UTM_Y,Cota,Valor,Clase
A3-08,421565.0,4579792.0,-8,1.15,arenas
A3-08,421565.0,4579792.0,-2,1.15,arenas
A3-08,421565.0,4579792.0,-1,1.15,arenas
A3-08,421565.0,4579792.0,0,1.15,arenas
A3-08,421565.0,4579792.0,1,1.15,arenas
A3-09,421559.0,4579062.0,0,1.15,arenas
A4-04,421744.0,4579205.0,-17,1.15,arenas
A4-04,421744.0,4579205.0,-16,1.15,arenas
A4-04,421744.0,4579205.0,-15,1.15,arenas
A4-04,421744.0,4579205.0,-14,1.15,arenas
A4-04,421744.0,4579205.0,-13,1.15,arenas
A4-04,421744.0,4579205.0,-12,1.15,arenas
A4-04,421744.0,4579205.0,-11,1.15,arenas
A4-04,421744.0,4579205.0,-10,1.15,arenas
A4-04,421744.0,4579205.0,-9,1.15,arenas
A4-08,421830.0,4579081.0,-18,1.15,arenas
A4-09,421856.0,4578989.0,-40,3.5,arenas
A5-01,428209.0,4579026.0,-11,1.15,arenas
A5-01,428209.0,4579026.0,-10,1.15,arenas
A5-01,428209.0,4579026.0,-9,1.15,arenas
A5-01,428209.0,4579026.0,-8,1.15,arenas
A5-01,428209.0,4579026.0,-7,1.15,arenas
A5-01,428209.0,4579026.0,-6,1.15,arenas
A5-01,428209.0,4579026.0,-5,1.15,arenas
A5-01,428209.0,4579026.0,-4,1.15,arenas
A5-01,428209.0,4579026.0,-3,1.15,arenas
A5-01,428209.0,4579026.0,-2,1.15,arenas
A5-01,428209.0,4579026.0,-1,1.15,arenas
A5-01,428209.0,4579026.0,0,1.15,arenas
A5-01,428209.0,4579026.0,1,1.15,arenas
A5-02,427697.0,4579247.0,-13,1.15,arenas
A5-02,427697.0,4579247.0,-12,1.15,arenas
A5-02,427697.0,4579247.0,-11,1.15,arenas
A5-02,427697.0,4579247.0,-10,1.15,arenas
A5-02,427697.0,4579247.0,-9,1.15,arenas
A5-02,427697.0,4579247.0,-8,1.15,arenas
A5-02,427697.0,4579247.0,-7,1.15,arenas
A5-02,427697.0,4579247.0,-5,1.15,arenas
A5-02,427697.0,4579247.0,-4,1.15,arenas
A5-02,427697.0,4579247.0,-3,1.15,arenas
A5-02,427697.0,4579247.0,-2,1.15,arenas
A5-02,427697.0,4579247.0,-1,1.15,arenas
A5-02,427697.0,4579247.0,0,1.15,arenas
A5-02,427697.0,4579247.0,3,1.15,arenas
A5-02,427697.0,4579247.0,4,1.15,arenas
A5-02,427697.0,4579247.0,5,1.15,arenas
A5-03,427369.0,4579475.0,-7,1.15,arenas
A5-03,427369.0,4579475.0,-6,1.15,arenas
A5-03,427369.0,4579475.0,-5,1.15,arenas
A5-03,427369.0,4579475.0,-4,1.15,arenas
A5-03,427369.0,4579475.0,-2,1.15,arenas
A5-03,427369.0,4579475.0,-1,1.15,arenas
A5-03,427369.0,4579475.0,0,1.15,arenas
A5-03,427369.0,4579475.0,1,1.15,arenas
A5-03,427369.0,4579475.0,3,1.15,arenas
A5-04,426775.0,4579614.0,-9,1.15,arenas
A5-04,426775.0,4579614.0,-8,1.15,arenas
A5-04,426775.0,4579614.0,-7,1.15,arenas
A5-04,426775.0,4579614.0,-6,1.15,arenas
A5-04,426775.0,4579614.0,-5,1.15,arenas
A5-04,426775.0,4579614.0,-1,1.15,arenas
A5-05,426556.0,4579775.0,-2,1.15,arenas
A5-05,426556.0,4579775.0,-1,1.15,arenas
A5-07,427548.0,4579208.0,-4,1.15,arenas
A5-07,427548.0,4579208.0,-3,1.15,arenas
A5-07,427548.0,4579208.0,-2,1.15,arenas
A5-07,427548.0,4579208.0,-1,1.15,arenas
A5-08,425920.0,4579280.0,-6,1.15,arenas
A5-08,425920.0,4579280.0,-4,3.5,arenas
A5-08,425920.0,4579280.0,-3,3.5,arenas
A5-08,425920.0,4579280.0,-2,3.5,arenas
A5-08,425920.0,4579280.0,-1,3.5,arenas
A5-08,425920.0,4579280.0,0,3.5,arenas
A5-09,427570.0,4579170.0,-10,1.15,arenas
A5-09,427570.0,4579170.0,-9,1.15,arenas
A5-09,427570.0,4579170.0,-8,1.15,arenas
A5-09,427570.0,4579170.0,-7,1.15,arenas
A5-09,427570.0,4579170.0,-6,1.15,arenas
A5-09,427570.0,4579170.0,-5,1.15,arenas
A5-09,427570.0,4579170.0,-4,1.15,arenas
A5-09,427570.0,4579170.0,-3,1.15,arenas
A5-09,427570.0,4579170.0,-2,1.15,arenas
A5-09,427570.0,4579170.0,-1,1.15,arenas
A5-10,426780.0,4578820.0,-27,1.15,arenas
A5-10,426780.0,4578820.0,-26,1.15,arenas
A5-10,426780.0,4578820.0,-25,1.15,arenas
A5-10,426780.0,4578820.0,-24,1.15,arenas
A5-10,426780.0,4578820.0,-23,1.15,arenas
A5-10,426780.0,4578820.0,-22,1.15,arenas
A5-10,426780.0,4578820.0,-21,1.15,arenas
A5-10,426780.0,4578820.0,-20,1.15,arenas
A5-10,426780.0,4578820.0,-19,1.15,arenas
A5-10,426780.0,4578820.0,-18,1.15,arenas
A5-10,426780.0,4578820.0,-17,1.15,arenas
A5-10,426780.0,4578820.0,-16,1.15,arenas
A5-10,426780.0,4578820.0,-15,1.15,arenas
A5-10,426780.0,4578820.0,-14,1.15,arenas
A5-10,426780.0,4578820.0,-13,1.15,arenas
A5-10,426780.0,4578820.0,-12,1.15,arenas
A5-10,426780.0,4578820.0,-11,1.15,arenas
A5-10,426780.0,4578820.0,-10,1.15,arenas
A5-10,426780.0,4578820.0,-9,1.15,arenas
A5-10,426780.0,4578820.0,-8,1.15,arenas
A5-10,426780.0,4578820.0,-7,1.15,arenas
A5-10,426780.0,4578820.0,-6,1.15,arenas
A5-10,426780.0,4578820.0,-5,1.15,arenas
A5-10,426780.0,4578820.0,-4,1.15,arenas
A5-10,426780.0,4578820.0,-3,1.15,arenas
A5-10,426780.0,4578820.0,-2,1.15,arenas
A5-12,426830.0,4578930.0,-24,1.15,arenas
A5-12,426830.0,4578930.0,-23,1.15,arenas
A5-12,426830.0,4578930.0,-22,1.15,arenas
A5-12,426830.0,4578930.0,-21,1.15,arenas
A5-12,426830.0,4578930.0,-20,1.15,arenas
A5-12,426830.0,4578930.0,-19,1.15,arenas
A5-12,426830.0,4578930.0,-18,1.15,arenas
A5-12,426830.0,4578930.0,-17,1.15,arenas
A5-12,426830.0,4578930.0,-16,1.15,arenas
A5-12,426830.0,4578930.0,-15,1.15,arenas
A5-12,426830.0,4578930.0,-14,1.15,arenas
A5-12,426830.0,4578930.0,-13,1.15,arenas
A5-12,426830.0,4578930.0,-12,1.15,arenas
A5-12,426830.0,4578930.0,-11,1.15,arenas
A5-12,426830.0,4578930.0,-10,1.15,arenas
A5-12,426830.0,4578930.0,-9,1.15,arenas
A5-12,426830.0,4578930.0,-8,1.15,arenas
A5-12,426830.0,4578930.0,-7,1.15,arenas
A5-12,426830.0,4578930.0,-6,1.15,arenas
A5-12,426830.0,4578930.0,-5,1.15,arenas
A5-12,426830.0,4578930.0,-4,1.15,arenas
A5-12,426830.0,4578930.0,-3,1.15,arenas
A5-12,426830.0,4578930.0,-2,1.15,arenas
A5-12,426830.0,4578930.0,-1,1.15,arenas
A5-14,425210.0,4579140.0,-7,1.15,arenas
A5-14,425210.0,4579140.0,-6,1.15,arenas
A5-14,425210.0,4579140.0,-5,1.15,arenas
A5-14,425210.0,4579140.0,-4,1.15,arenas
A5-14,425210.0,4579140.0,-3,1.15,arenas
A5-14,425210.0,4579140.0,-2,1.15,arenas
A5-14,425210.0,4579140.0,-1,1.15,arenas
A5-14,425210.0,4579140.0,0,1.15,arenas
A5-14,425210.0,4579140.0,1,1.15,arenas
A5-14,425210.0,4579140.0,2,1.15,arenas
B3-03,421606.0,4578734.0,-21,1.15,arenas
B3-11,420460.0,4578240.0,5,1.15,arenas
B3-11,420460.0,4578240.0,6,1.15,arenas
B3-11,420460.0,4578240.0,7,1.15,arenas
B3-12,421160.0,4578610.0,-7,1.15,arenas
B3-12,421160.0,4578610.0,-6,1.15,arenas
B3-12,421160.0,4578610.0,-5,1.15,arenas
B3-12,421160.0,4578610.0,-4,1.15,arenas
B3-12,421160.0,4578610.0,-3,1.15,arenas
B3-13,421141.0,4576848.0,-20,1.15,arenas
B3-13,421141.0,4576848.0,-19,1.15,arenas
B3-13,421141.0,4576848.0,-18,1.15,arenas
B3-13,421141.0,4576848.0,-17,1.15,arenas
B3-13,421141.0,4576848.0,-16,1.15,arenas
B3-15,421547.0,4576553.0,-5,1.15,arenas
B3-15,421547.0,4576553.0,-4,1.15,arenas
B3-15,421547.0,4576553.0,-3,1.15,arenas
B3-15,421547.0,4576553.0,-2,1.15,arenas
B3-18,420710.0,4578490.0,6,1.15,arenas
B3-19,420750.0,4578420.0,6,1.15,arenas
B3-19,420750.0,4578420.0,7,1.15,arenas
B3-21,420780.0,4578410.0,-7,1.15,arenas
B3-21,420780.0,4578410.0,-6,1.15,arenas
B3-22,420870.0,4578100.0,4,1.15,arenas
B3-22,420870.0,4578100.0,5,1.15,arenas
B3-22,420870.0,4578100.0,6,1.15,arenas
B3-23,420470.0,4578270.0,-5,1.15,arenas
B3-23,420470.0,4578270.0,-4,1.15,arenas
B3-23,420470.0,4578270.0,-3,1.15,arenas
B3-27,420497.0,4578271.0,-12,3.5,arenas
B3-27,420497.0,4578271.0,-11,3.5,arenas
B3-27,420497.0,4578271.0,-10,3.5,arenas
B3-27,420497.0,4578271.0,-9,3.5,arenas
B3-27,420497.0,4578271.0,-8,3.5,arenas
B3-27,420497.0,4578271.0,-7,3.5,arenas
B3-27,420497.0,4578271.0,-6,3.5,arenas
B3-27,420497.0,4578271.0,-5,3.5,arenas
B3-27,420497.0,4578271.0,5,1.15,arenas
B3-27,420497.0,4578271.0,6,1.15,arenas
B3-27,420497.0,4578271.0,7,1.15,arenas
B4-01,421727.0,4578420.0,-17,1.15,arenas
B4-06,422024.0,4578068.0,-24,1.15,arenas
B4-06,422024.0,4578068.0,-23,1.15,arenas
B4-06,422024.0,4578068.0,-22,1.15,arenas
B4-06,422024.0,4578068.0,-21,1.15,arenas
B4-06,422024.0,4578068.0,-20,1.15,arenas
B4-06,422024.0,4578068.0,-19,1.15,arenas
B4-06,422024.0,4578068.0,-18,1.15,arenas
B4-06,422024.0,4578068.0,-5,1.15,arenas
B4-06,422024.0,4578068.0,-4,1.15,arenas
B4-08,424500.0,4577640.0,-7,1.15,arenas
B4-08,424500.0,4577640.0,-6,1.15,arenas
B4-08,424500.0,4577640.0,-5,1.15,arenas
B4-08,424500.0,4577640.0,-4,1.15,arenas
B4-08,424500.0,4577640.0,-3,1.15,arenas
B4-08,424500.0,4577640.0,-2,1.15,arenas
B4-08,424500.0,4577640.0,-1,1.15,arenas
B4-09,424640.0,4578330.0,-21,1.15,arenas
B4-15,424295.0,4576785.0,-30,1.15,arenas
B4-15,424295.0,4576785.0,-3,1.15,arenas
B4-15,424295.0,4576785.0,-2,1.15,arenas
B4-15,424295.0,4576785.0,-1,1.15,arenas
B4-15,424295.0,4576785.0,0,1.15,arenas
B4-16,423680.0,4576510.0,-6,1.15,arenas
B4-16,423680.0,4576510.0,-5,1.15,arenas
B4-16,423680.0,4576510.0,-4,1.15,arenas
B4-16,423680.0,4576510.0,0,1.15,arenas
B4-16,423680.0,4576510.0,1,1.15,arenas
B4-17,424610.0,4576555.0,1,1.15,arenas
B4-17,424610.0,4576555.0,2,1.15,arenas
B4-17,424610.0,4576555.0,3,1.15,arenas
B4-18,424525.0,4576680.0,5,1.15,arenas
B4-18,424525.0,4576680.0,6,1.15,arenas
B5-01,427520.0,4578010.0,-34,3.5,arenas
B5-01,427520.0,4578010.0,-33,3.5,arenas
B5-01,427520.0,4578010.0,-32,3.5,arenas
B5-01,427520.0,4578010.0,-31,3.5,arenas
B5-01,427520.0,4578010.0,-27,1.15,arenas
B5-01,427520.0,4578010.0,-26,1.15,arenas
B5-01,427520.0,4578010.0,-25,1.15,arenas
B5-01,427520.0,4578010.0,-24,1.15,arenas
B5-01,427520.0,4578010.0,-23,1.15,arenas
B5-01,427520.0,4578010.0,-22,1.15,arenas
B5-01,427520.0,4578010.0,-21,1.15,arenas
B5-01,427520.0,4578010.0,-20,1.15,arenas
B5-01,427520.0,4578010.0,-15,1.15,arenas
B5-01,427520.0,4578010.0,-14,1.15,arenas
B5-01,427520.0,4578010.0,-13,1.15,arenas
B5-01,427520.0,4578010.0,-12,1.15,arenas
B5-01,427520.0,4578010.0,-11,1.15,arenas
B5-01,427520.0,4578010.0,-10,1.15,arenas
B5-01,427520.0,4578010.0,-9,1.15,arenas
B5-01,427520.0,4578010.0,-8,1.15,arenas
B5-01,427520.0,4578010.0,-7,1.15,arenas
B5-01,427520.0,4578010.0,-6,1.15,arenas
B5-01,427520.0,4578010.0,-5,1.15,arenas
B5-01,427520.0,4578010.0,-4,1.15,arenas
B5-01,427520.0,4578010.0,-3,1.15,arenas
B5-01,427520.0,4578010.0,-2,3.5,arenas
B5-01,427520.0,4578010.0,-1,3.5,arenas
B5-01,427520.0,4578010.0,0,3.5,arenas
B5-01,427520.0,4578010.0,1,3.5,arenas
B5-02,426800.0,4577000.0,-23,3.5,arenas
B5-02,426800.0,4577000.0,-22,3.5,arenas
B5-02,426800.0,4577000.0,-17,1.15,arenas
B5-02,426800.0,4577000.0,-16,1.15,arenas
B5-02,426800.0,4577000.0,-15,1.15,arenas
B5-02,426800.0,4577000.0,-14,1.15,arenas
B5-02,426800.0,4577000.0,-13,1.15,arenas
B5-02,426800.0,4577000.0,-3,1.15,arenas
B5-02,426800.0,4577000.0,-2,1.15,arenas
B5-02,426800.0,4577000.0,-1,1.15,arenas
B5-02,426800.0,4577000.0,0,1.15,arenas
B5-03,426840.0,4577090.0,-22,3.5,arenas
B5-03,426840.0,4577090.0,-21,3.5,arenas
B5-03,426840.0,4577090.0,-20,3.5,arenas
B5-03,426840.0,4577090.0,-19,3.5,arenas
B5-03,426840.0,4577090.0,-18,3.5,arenas
B5-03,426840.0,4577090.0,-17,3.5,arenas
B5-03,426840.0,4577090.0,-16,3.5,arenas
B5-03,426840.0,4577090.0,-15,1.15,arenas
B5-03,426840.0,4577090.0,-14,1.15,arenas
B5-03,426840.0,4577090.0,-13,1.15,arenas
B5-03,426840.0,4577090.0,-12,1.15,arenas
B5-03,426840.0,4577090.0,-4,1.15,arenas
B5-03,426840.0,4577090.0,-3,1.15,arenas
B5-03,426840.0,4577090.0,-2,1.15,arenas
B5-03,426840.0,4577090.0,-1,1.15,arenas
B5-03,426840.0,4577090.0,0,1.15,arenas
B5-03,426840.0,4577090.0,1,1.15,arenas
B5-04,426950.0,4576800.0,-2,1.15,arenas
B5-04,426950.0,4576800.0,-1,1.15,arenas
B5-04,426950.0,4576800.0,0,1.15,arenas
B5-05,427080.0,4577120.0,-44,3.5,arenas
B5-05,427080.0,4577120.0,-11,1.15,arenas
B5-05,427080.0,4577120.0,-4,3.5,arenas
B5-05,427080.0,4577120.0,-3,3.5,arenas
B5-05,427080.0,4577120.0,-2,3.5,arenas
B5-05,427080.0,4577120.0,-1,3.5,arenas
B5-05,427080.0,4577120.0,0,1.15,arenas
B5-06,427110.0,4577190.0,-7,1.15,arenas
B5-06,427110.0,4577190.0,-6,1.15,arenas
B5-06,427110.0,4577190.0,-5,1.15,arenas
B5-06,427110.0,4577190.0,-4,1.15,arenas
B5-06,427110.0,4577190.0,-3,1.15,arenas
B5-06,427110.0,4577190.0,-2,1.15,arenas
B5-07,426940.0,4577090.0,-24,1.15,arenas
B5-07,426940.0,4577090.0,-23,1.15,arenas
B5-07,426940.0,4577090.0,-22,1.15,arenas
B5-07,426940.0,4577090.0,-21,1.15,arenas
B5-07,426940.0,4577090.0,-20,1.15,arenas
B5-07,426940.0,4577090.0,-19,1.15,arenas
B5-07,426940.0,4577090.0,-18,1.15,arenas
B5-07,426940.0,4577090.0,-17,1.15,arenas
B5-07,426940.0,4577090.0,-7,1.15,arenas
B5-07,426940.0,4577090.0,-6,1.15,arenas
B5-07,426940.0,4577090.0,-5,1.15,arenas
B5-07,426940.0,4577090.0,-4,1.15,arenas
B5-07,426940.0,4577090.0,-3,1.15,arenas
B5-07,426940.0,4577090.0,-2,1.15,arenas
B5-08,427850.0,4578470.0,-27,1.15,arenas
B5-08,427850.0,4578470.0,-26,1.15,arenas
B5-08,427850.0,4578470.0,-25,1.15,arenas
B5-08,427850.0,4578470.0,-24,1.15,arenas
B5-08,427850.0,4578470.0,-23,1.15,arenas
B5-08,427850.0,4578470.0,-5,3.5,arenas
B5-08,427850.0,4578470.0,-4,3.5,arenas
B5-08,427850.0,4578470.0,-3,3.5,arenas
B5-09,427800.0,4577945.0,-18,1.15,arenas
B5-10,426750.0,4576920.0,-26,1.15,arenas
B5-10,426750.0,4576920.0,-25,1.15,arenas
B5-10,426750.0,4576920.0,-24,1.15,arenas
B5-10,426750.0,4576920.0,-23,1.15,arenas
B5-10,426750.0,4576920.0,-22,1.15,arenas
B5-10,426750.0,4576920.0,-7,1.15,arenas
B5-10,426750.0,4576920.0,-6,1.15,arenas
B5-10,426750.0,4576920.0,-5,1.15,arenas
B5-11,426820.0,4576870.0,-31,1.15,arenas
B5-11,426820.0,4576870.0,-30,1.15,arenas
B5-11,426820.0,4576870.0,-29,1.15,arenas
B5-11,426820.0,4576870.0,-28,1.15,arenas
B5-11,426820.0,4576870.0,-27,1.15,arenas
B5-11,426820.0,4576870.0,-26,1.15,arenas
B5-11,426820.0,4576870.0,-25,1.15,arenas
B5-11,426820.0,4576870.0,-6,3.5,arenas
B5-11,426820.0,4576870.0,-5,3.5,arenas
B5-11,426820.0,4576870.0,-4,3.5,arenas
B5-12,427240.0,4577310.0,-44,1.15,arenas
B5-13,427100.0,4577660.0,-29,3.5,arenas
B5-13,427100.0,4577660.0,-28,3.5,arenas
B5-13,427100.0,4577660.0,-3,3.5,arenas
B5-13,427100.0,4577660.0,-2,3.5,arenas
B5-13,427100.0,4577660.0,-1,3.5,arenas
B5-13,427100.0,4577660.0,0,3.5,arenas
B5-13,427100.0,4577660.0,1,3.5,arenas
B5-13,427100.0,4577660.0,2,3.5,arenas
B5-13,427100.0,4577660.0,3,3.5,arenas
B5-14,427290.0,4577190.0,-3,1.15,arenas
B5-14,427290.0,4577190.0,-2,1.15,arenas
B5-14,427290.0,4577190.0,-1,1.15,arenas
B5-14,427290.0,4577190.0,0,1.15,arenas
B5-18,425240.0,4577455.0,-37,1.15,arenas
B5-19,427515.0,4577305.0,-11,1.15,arenas
B5-19,427515.0,4577305.0,-10,1.15,arenas
B5-19,427515.0,4577305.0,-9,1.15,arenas
B5-19,427515.0,4577305.0,-8,1.15,arenas
B5-19,427515.0,4577305.0,-7,1.15,arenas
B5-19,427515.0,4577305.0,-6,1.15,arenas
B5-19,427515.0,4577305.0,-5,1.15,arenas
B5-19,427515.0,4577305.0,-4,1.15,arenas
B5-20,425754.0,4576554.0,-9,1.15,arenas
B5-20,425754.0,4576554.0,-8,1.15,arenas
B5-20,425754.0,4576554.0,-7,1.15,arenas
B5-20,425754.0,4576554.0,-6,1.15,arenas
B5-20,425754.0,4576554.0,-5,1.15,arenas
B5-20,425754.0,4576554.0,-4,1.15,arenas
B5-20,425754.0,4576554.0,-3,1.15,arenas
B5-21,426018.0,4576675.0,-9,1.15,arenas
B5-21,426018.0,4576675.0,-8,1.15,arenas
B5-21,426018.0,4576675.0,-5,1.15,arenas
B5-21,426018.0,4576675.0,-3,1.15,arenas
B5-21,426018.0,4576675.0,-2,1.15,arenas
B5-21,426018.0,4576675.0,-1,1.15,arenas
B5-21,426018.0,4576675.0,0,1.15,arenas
B5-22,426232.0,4576861.0,-7,1.15,arenas
B5-22,426232.0,4576861.0,-6,1.15,arenas
B5-22,426232.0,4576861.0,-5,1.15,arenas
B5-22,426232.0,4576861.0,-4,1.15,arenas
B5-22,426232.0,4576861.0,-3,1.15,arenas
B5-22,426232.0,4576861.0,-2,1.15,arenas
B5-22,426232.0,4576861.0,-1,1.15,arenas
B5-22,426232.0,4576861.0,1,1.15,arenas
B5-23,427140.0,4577169.0,-14,1.15,arenas
B5-23,427140.0,4577169.0,-13,1.15,arenas
B5-23,427140.0,4577169.0,-7,1.15,arenas
B5-23,427140.0,4577169.0,-6,1.15,arenas
B5-23,427140.0,4577169.0,-5,1.15,arenas
B5-23,427140.0,4577169.0,-4,1.15,arenas
B5-23,427140.0,4577169.0,-3,1.15,arenas
B5-23,427140.0,4577169.0,-2,1.15,arenas
B5-23,427140.0,4577169.0,-1,1.15,arenas
B5-23,427140.0,4577169.0,0,1.15,arenas
B5-23,427140.0,4577169.0,1,1.15,arenas
B5-23,427140.0,4577169.0,2,1.15,arenas
B5-24,427371.0,4577533.0,-11,1.15,arenas
B5-24,427371.0,4577533.0,-10,1.15,arenas
B5-24,427371.0,4577533.0,-9,1.15,arenas
B5-24,427371.0,4577533.0,-8,1.15,arenas
B5-25,427327.0,4577848.0,-15,1.15,arenas
B5-25,427327.0,4577848.0,-14,1.15,arenas
B5-25,427327.0,4577848.0,-13,1.15,arenas
B5-25,427327.0,4577848.0,-12,1.15,arenas
B5-25,427327.0,4577848.0,-11,1.15,arenas
B5-25,427327.0,4577848.0,-10,1.15,arenas
B5-25,427327.0,4577848.0,-9,1.15,arenas
B5-25,427327.0,4577848.0,-8,1.15,arenas
B5-25,427327.0,4577848.0,-7,1.15,arenas
B5-25,427327.0,4577848.0,-6,1.15,arenas
B5-25,427327.0,4577848.0,-5,1.15,arenas
B5-25,427327.0,4577848.0,-4,1.15,arenas
B5-25,427327.0,4577848.0,-3,1.15,arenas
B5-25,427327.0,4577848.0,-2,1.15,arenas
B5-25,427327.0,4577848.0,-1,1.15,arenas
B5-25,427327.0,4577848.0,0,1.15,arenas
B5-25,427327.0,4577848.0,1,1.15,arenas
B5-25,427327.0,4577848.0,2,1.15,arenas
B5-26,427760.0,4578590.0,-13,1.15,arenas
B5-26,427760.0,4578590.0,-12,1.15,arenas
B5-26,427760.0,4578590.0,-11,1.15,arenas
B5-26,427760.0,4578590.0,-10,1.15,arenas
B5-26,427760.0,4578590.0,-9,1.15,arenas
B5-26,427760.0,4578590.0,-8,1.15,arenas
B5-26,427760.0,4578590.0,-7,1.15,arenas
B5-26,427760.0,4578590.0,-6,1.15,arenas
B5-26,427760.0,4578590.0,-5,1.15,arenas
B5-26,427760.0,4578590.0,-4,1.15,arenas
B5-26,427760.0,4578590.0,-3,1.15,arenas
B5-26,427760.0,4578590.0,-2,1.15,arenas
B5-26,427760.0,4578590.0,-1,1.15,arenas
B5-26,427760.0,4578590.0,0,1.15,arenas
B5-26,427760.0,4578590.0,1,1.15,arenas
B5-27,427860.0,4578750.0,-11,1.15,arenas
B5-27,427860.0,4578750.0,-9,1.15,arenas
B5-27,427860.0,4578750.0,-8,1.15,arenas
B5-27,427860.0,4578750.0,-7,1.15,arenas
B5-27,427860.0,4578750.0,-6,1.15,arenas
B5-27,427860.0,4578750.0,-5,1.15,arenas
B5-27,427860.0,4578750.0,-4,1.15,arenas
B5-27,427860.0,4578750.0,-3,1.15,arenas
B5-27,427860.0,4578750.0,-2,1.15,arenas
B5-27,427860.0,4578750.0,-1,1.15,arenas
B5-27,427860.0,4578750.0,0,1.15,arenas
B5-28,427841.0,4578673.0,-7,1.15,arenas
B5-28,427841.0,4578673.0,-6,1.15,arenas
B5-28,427841.0,4578673.0,-5,1.15,arenas
B5-28,427841.0,4578673.0,-4,1.15,arenas
B5-28,427841.0,4578673.0,-3,1.15,arenas
B5-28,427841.0,4578673.0,-2,1.15,arenas
B5-28,427841.0,4578673.0,-1,1.15,arenas
B5-28,427841.0,4578673.0,0,1.15,arenas
B5-29,427939.0,4577559.0,-43,1.15,arenas
B5-29,427939.0,4577559.0,-42,1.15,arenas
B5-29,427939.0,4577559.0,-14,1.15,arenas
B5-29,427939.0,4577559.0,-13,1.15,arenas
B5-29,427939.0,4577559.0,-12,1.15,arenas
B5-29,427939.0,4577559.0,-11,1.15,arenas
B5-29,427939.0,4577559.0,-10,1.15,arenas
B5-29,427939.0,4577559.0,-9,1.15,arenas
B5-29,427939.0,4577559.0,-8,1.15,arenas
B5-29,427939.0,4577559.0,-7,1.15,arenas
B5-29,427939.0,4577559.0,-6,1.15,arenas
B5-29,427939.0,4577559.0,-5,1.15,arenas
B5-29,427939.0,4577559.0,-4,1.15,arenas
B5-29,427939.0,4577559.0,-3,1.15,arenas
B5-29,427939.0,4577559.0,-2,1.15,arenas
B5-29,427939.0,4577559.0,-1,1.15,arenas
B5-29,427939.0,4577559.0,0,1.15,arenas
B5-29,427939.0,4577559.0,1,1.15,arenas
B5-29,427939.0,4577559.0,2,1.15,arenas
B5-29,427939.0,4577559.0,3,1.15,arenas
B5-30,428450.0,4577240.0,-71,1.15,arenas
B5-30,428450.0,4577240.0,-70,1.15,arenas
B5-30,428450.0,4577240.0,-69,1.15,arenas
B5-30,428450.0,4577240.0,-68,1.15,arenas
B5-30,428450.0,4577240.0,-67,1.15,arenas
B5-30,428450.0,4577240.0,-66,1.15,arenas
B5-30,428450.0,4577240.0,-65,1.15,arenas
B5-30,428450.0,4577240.0,-64,1.15,arenas
B5-30,428450.0,4577240.0,-63,1.15,arenas
B5-30,428450.0,4577240.0,-62,1.15,arenas
B5-30,428450.0,4577240.0,-61,1.15,arenas
B5-30,428450.0,4577240.0,-60,1.15,arenas
B5-30,428450.0,4577240.0,-59,1.15,arenas
B5-30,428450.0,4577240.0,-58,1.15,arenas
B5-30,428450.0,4577240.0,-57,1.15,arenas
B5-30,428450.0,4577240.0,-44,1.15,arenas
B5-30,428450.0,4577240.0,-43,1.15,arenas
B5-31,428340.0,4578710.0,-19,3.5,arenas
B5-31,428340.0,4578710.0,-18,3.5,arenas
B5-31,428340.0,4578710.0,-17,3.5,arenas
B5-31,428340.0,4578710.0,-16,3.5,arenas
B5-31,428340.0,4578710.0,-15,3.5,arenas
B5-31,428340.0,4578710.0,-14,3.5,arenas
B5-31,428340.0,4578710.0,-13,3.5,arenas
B5-31,428340.0,4578710.0,-12,3.5,arenas
B5-31,428340.0,4578710.0,-3,1.15,arenas
B5-31,428340.0,4578710.0,-2,1.15,arenas
B5-31,428340.0,4578710.0,-1,1.15,arenas
B5-31,428340.0,4578710.0,0,1.15,arenas
B5-31,428340.0,4578710.0,1,1.15,arenas
B5-32,427050.0,4576750.0,-63,1.15,arenas
B5-32,427050.0,4576750.0,-62,1.15,arenas
B5-32,427050.0,4576750.0,-61,1.15,arenas
B5-32,427050.0,4576750.0,-60,1.15,arenas
B5-33,425861.0,4577970.0,-12,3.5,arenas
B5-33,425861.0,4577970.0,-11,3.5,arenas
B5-33,425861.0,4577970.0,-10,3.5,arenas
B5-33,425861.0,4577970.0,-9,3.5,arenas
B5-33,425861.0,4577970.0,-8,3.5,arenas
B5-33,425861.0,4577970.0,-7,3.5,arenas
B5-33,425861.0,4577970.0,-6,3.5,arenas
B5-33,425861.0,4577970.0,-5,3.5,arenas
B5-33,425861.0,4577970.0,-4,3.5,arenas
B5-33,425861.0,4577970.0,-3,3.5,arenas
B5-33,425861.0,4577970.0,-2,3.5,arenas
B5-33,425861.0,4577970.0,-1,3.5,arenas
B5-33,425861.0,4577970.0,0,3.5,arenas
B5-33,425861.0,4577970.0,1,3.5,arenas
B5-33,425861.0,4577970.0,2,3.5,arenas
B5-33,425861.0,4577970.0,3,3.5,arenas
B5-34,427270.0,4576580.0,-18,1.15,arenas
B5-34,427270.0,4576580.0,-17,1.15,arenas
B5-34,427270.0,4576580.0,-16,1.15,arenas
B5-34,427270.0,4576580.0,-15,1.15,arenas
B5-34,427270.0,4576580.0,-14,1.15,arenas
B5-34,427270.0,4576580.0,-13,1.15,arenas
B5-34,427270.0,4576580.0,-12,1.15,arenas
